,optimizer,task,iteration,mean_rank,lb,ub,best_y
169,PFN-Casmopolitan,michalewicz,169,,-4.356179044714076,-3.1493706566555564,-3.744858542775427
170,PFN-Casmopolitan,michalewicz,170,,-4.3730922731084325,-3.1569447701498388,-3.748040086471813
171,PFN-Casmopolitan,michalewicz,171,,-4.3701767917094445,-3.1293798739144125,-3.748040086471813
172,PFN-Casmopolitan,michalewicz,172,,-4.380538218303096,-3.069704287215086,-3.7484801315710894
173,PFN-Casmopolitan,michalewicz,173,,-4.3531915925420535,-3.157231163761623,-3.7615984764650334
174,PFN-Casmopolitan,michalewicz,174,,-4.383983213238025,-3.1317378705151695,-3.7720772938170932
175,PFN-Casmopolitan,michalewicz,175,,-4.4009762022924495,-3.189698510124324,-3.7878702968267906
176,PFN-Casmopolitan,michalewicz,176,,-4.407066263112845,-3.171798314182932,-3.798132279431931
177,PFN-Casmopolitan,michalewicz,177,,-4.4127364139958125,-3.2276276353269577,-3.798132279431931
178,PFN-Casmopolitan,michalewicz,178,,-4.417448900372414,-3.207117475999373,-3.798132279431931
179,PFN-Casmopolitan,michalewicz,179,,-4.365237078874428,-3.2175040298597177,-3.798132279431931
180,PFN-Casmopolitan,michalewicz,180,,-4.420476844520902,-3.1950298933265477,-3.810667988537368
181,PFN-Casmopolitan,michalewicz,181,,-4.463289070673885,-3.2440937140378088,-3.810667988537368
182,PFN-Casmopolitan,michalewicz,182,,-4.4331828995078215,-3.1886758205518997,-3.810667988537368
183,PFN-Casmopolitan,michalewicz,183,,-4.411075888303762,-3.1866274502955707,-3.810667988537368
184,PFN-Casmopolitan,michalewicz,184,,-4.442482897939455,-3.2158191844267687,-3.810667988537368
185,PFN-Casmopolitan,michalewicz,185,,-4.418373353179233,-3.20572608445316,-3.810667988537368
186,PFN-Casmopolitan,michalewicz,186,,-4.43648986352155,-3.178239429173582,-3.810673893909226
187,PFN-Casmopolitan,michalewicz,187,,-4.502532002783553,-3.2326564400449223,-3.8284176122078017
188,PFN-Casmopolitan,michalewicz,188,,-4.44797437205898,-3.1672257526807233,-3.8284176122078017
189,PFN-Casmopolitan,michalewicz,189,,-4.4323272841344945,-3.2050095130479983,-3.8284176122078017
190,PFN-Casmopolitan,michalewicz,190,,-4.4244098771509215,-3.2090222247669304,-3.8345732757554662
191,PFN-Casmopolitan,michalewicz,191,,-4.499010084284125,-3.1556553993617125,-3.8345732757554662
192,PFN-Casmopolitan,michalewicz,192,,-4.445999480892603,-3.240166238655957,-3.8345732757554662
193,PFN-Casmopolitan,michalewicz,193,,-4.461149807982468,-3.2176701894502426,-3.8345732757554662
194,PFN-Casmopolitan,michalewicz,194,,-4.452826117372596,-3.20830791452236,-3.8414672064348165
195,PFN-Casmopolitan,michalewicz,195,,-4.469704936049345,-3.2148613547027165,-3.849590622664327
196,PFN-Casmopolitan,michalewicz,196,,-4.503829389261128,-3.2082710175481193,-3.8627054404910752
197,PFN-Casmopolitan,michalewicz,197,,-4.516094287433432,-3.2439883929120406,-3.8627054404910752
198,PFN-Casmopolitan,michalewicz,198,,-4.498898491807113,-3.238429009287332,-3.8627054404910752
199,PFN-Casmopolitan,michalewicz,199,,-4.550824977639342,-3.2129376346445095,-3.8627054404910752
200,PFN-Casmopolitan,michalewicz,200,,-4.459204656722807,-3.2713945981764283,-3.866300387090865
0,PFN-BODi,michalewicz,0,,-2.215127762101752,-1.6496567649050964,-1.93406766697521
1,PFN-BODi,michalewicz,1,,-2.271366399061465,-1.7330535045011306,-1.9823944949560788
2,PFN-BODi,michalewicz,2,,-2.3606150252245994,-1.7795325610689898,-2.0720140238109175
3,PFN-BODi,michalewicz,3,,-2.478211808278373,-1.8922443889960276,-2.1605253463804437
4,PFN-BODi,michalewicz,4,,-2.5002526145988053,-1.8727867815494827,-2.188195679401469
5,PFN-BODi,michalewicz,5,,-2.539949324459055,-1.9050211407586846,-2.217899619529377
6,PFN-BODi,michalewicz,6,,-2.6380562455021868,-2.0349667318021907,-2.327176485836993
7,PFN-BODi,michalewicz,7,,-2.7225314875503113,-2.088193205562747,-2.396206092431002
8,PFN-BODi,michalewicz,8,,-2.733152740319905,-2.0662689094718143,-2.397569899873194
9,PFN-BODi,michalewicz,9,,-2.7596460537368768,-2.1166917595995094,-2.4297152124257937
10,PFN-BODi,michalewicz,10,,-2.8136250799379328,-2.13201942271189,-2.4704834389859376
11,PFN-BODi,michalewicz,11,,-2.816862847885634,-2.1306736744501134,-2.4733281616508838
12,PFN-BODi,michalewicz,12,,-2.855679942819869,-2.137697118550797,-2.5103122181282767
13,PFN-BODi,michalewicz,13,,-2.8741285981944236,-2.1539314720866014,-2.511030653877166
14,PFN-BODi,michalewicz,14,,-2.904990363189058,-2.149435420792516,-2.5571593163336326
15,PFN-BODi,michalewicz,15,,-2.943850711798152,-2.1680406370079397,-2.5750826571205985
16,PFN-BODi,michalewicz,16,,-2.994970358078944,-2.1969005761824243,-2.5998092891212727
17,PFN-BODi,michalewicz,17,,-2.9610921601744544,-2.238773293666408,-2.6042355321883712
18,PFN-BODi,michalewicz,18,,-3.027797462433036,-2.2482772227585603,-2.632871422704036
19,PFN-BODi,michalewicz,19,,-3.037308805917598,-2.271058045100495,-2.657889429696927
20,PFN-BODi,michalewicz,20,,-3.0826848856593836,-2.3073160878954053,-2.6819320397326907
21,PFN-BODi,michalewicz,21,,-3.0966597391641018,-2.292302452881074,-2.692440505989817
22,PFN-BODi,michalewicz,22,,-3.107065326245916,-2.35405547640044,-2.7114080358798893
23,PFN-BODi,michalewicz,23,,-3.1388018175453403,-2.356150726617364,-2.7519462908856926
24,PFN-BODi,michalewicz,24,,-3.1586754832796964,-2.3558487358130993,-2.7545672484266976
25,PFN-BODi,michalewicz,25,,-3.19058608627777,-2.411014191265749,-2.7949541750127103
26,PFN-BODi,michalewicz,26,,-3.190785660357379,-2.4239559836519367,-2.7949541750127103
27,PFN-BODi,michalewicz,27,,-3.1736423204347743,-2.431151409645412,-2.7949541750127103
28,PFN-BODi,michalewicz,28,,-3.1855736363500156,-2.413985791960493,-2.810620958303963
29,PFN-BODi,michalewicz,29,,-3.1947746925988527,-2.4236162014372726,-2.820747953910241
30,PFN-BODi,michalewicz,30,,-3.2676597067655533,-2.4585716908230095,-2.874146092881046
31,PFN-BODi,michalewicz,31,,-3.3136507070928185,-2.4310695277012506,-2.8749535212291435
32,PFN-BODi,michalewicz,32,,-3.2708677692595765,-2.4832535248280694,-2.8771233084065573
33,PFN-BODi,michalewicz,33,,-3.2989153005368395,-2.5018150430734396,-2.895250316042698
34,PFN-BODi,michalewicz,34,,-3.332703965002064,-2.503404955278207,-2.92743473620935
35,PFN-BODi,michalewicz,35,,-3.3396102024544017,-2.500064518031463,-2.933279455792822
36,PFN-BODi,michalewicz,36,,-3.357930980530086,-2.5333210534764086,-2.9383230020384654
37,PFN-BODi,michalewicz,37,,-3.3435910946425262,-2.51036193300498,-2.9383230020384654
38,PFN-BODi,michalewicz,38,,-3.4386884699487186,-2.5514264837061758,-2.998218218465229
39,PFN-BODi,michalewicz,39,,-3.4002917509428396,-2.5476454982909953,-2.998218218465229
40,PFN-BODi,michalewicz,40,,-3.418703564578436,-2.545091943538362,-2.9983153761029997
41,PFN-BODi,michalewicz,41,,-3.5030924314967224,-2.584902135445625,-3.037301123107285
42,PFN-BODi,michalewicz,42,,-3.4706178829765792,-2.6185745194476997,-3.039862433221828
43,PFN-BODi,michalewicz,43,,-3.4718131340790066,-2.6207892478950114,-3.057364034475275
44,PFN-BODi,michalewicz,44,,-3.451447680200191,-2.6081061652183286,-3.065804196850834
45,PFN-BODi,michalewicz,45,,-3.4978221232557405,-2.653828482106545,-3.1009435424366782
46,PFN-BODi,michalewicz,46,,-3.5589965771938306,-2.658607592231179,-3.101078376057696
47,PFN-BODi,michalewicz,47,,-3.5256204617366853,-2.6730922136116346,-3.101078376057696
48,PFN-BODi,michalewicz,48,,-3.5420169218905477,-2.671211826033621,-3.1011206503932884
49,PFN-BODi,michalewicz,49,,-3.5245171619277817,-2.636363304012975,-3.1011206503932884
50,PFN-BODi,michalewicz,50,,-3.5005695002108164,-2.6557509420619163,-3.114036149708073
51,PFN-BODi,michalewicz,51,,-3.5566278987335314,-2.6382262336108613,-3.114036149708073
52,PFN-BODi,michalewicz,52,,-3.494160305758309,-2.6537340279513155,-3.114036149708073
53,PFN-BODi,michalewicz,53,,-3.5509786776781604,-2.6714973649966467,-3.139169837143063
54,PFN-BODi,michalewicz,54,,-3.594047695733467,-2.7242435043581135,-3.139169837143063
55,PFN-BODi,michalewicz,55,,-3.5888957843397495,-2.7055233389743667,-3.139169837143063
56,PFN-BODi,michalewicz,56,,-3.5930172428360305,-2.7170255979874276,-3.155048671474794
57,PFN-BODi,michalewicz,57,,-3.595556077198256,-2.70335637112857,-3.155048671474794
58,PFN-BODi,michalewicz,58,,-3.581757626504471,-2.7278996848989956,-3.155889138721032
59,PFN-BODi,michalewicz,59,,-3.5781000092690523,-2.6775233554304156,-3.155889138721032
60,PFN-BODi,michalewicz,60,,-3.5948205385907106,-2.7040761408506584,-3.155889138721032
61,PFN-BODi,michalewicz,61,,-3.5907232051702405,-2.734220441961232,-3.1633580630445723
62,PFN-BODi,michalewicz,62,,-3.582580138815038,-2.7289562520984654,-3.1633887886794714
63,PFN-BODi,michalewicz,63,,-3.614892931399383,-2.720278287833365,-3.1633887886794714
64,PFN-BODi,michalewicz,64,,-3.6053780578219237,-2.7264886896802336,-3.190817851899967
65,PFN-BODi,michalewicz,65,,-3.6115054844614676,-2.753672085242407,-3.190817851899967
66,PFN-BODi,michalewicz,66,,-3.6402285765523446,-2.6891088029315555,-3.1923340797877615
67,PFN-BODi,michalewicz,67,,-3.626078789195956,-2.759673817336615,-3.1923395092018283
68,PFN-BODi,michalewicz,68,,-3.612291179342276,-2.7135905563665066,-3.1923395092018283
69,PFN-BODi,michalewicz,69,,-3.629016679905773,-2.7866548741122346,-3.1976466348083656
70,PFN-BODi,michalewicz,70,,-3.6657306164478953,-2.7388713355083762,-3.1976466348083656
71,PFN-BODi,michalewicz,71,,-3.63806643573682,-2.7213865811675837,-3.2193084592449455
72,PFN-BODi,michalewicz,72,,-3.677721687114861,-2.7535810451818703,-3.2195728247292386
73,PFN-BODi,michalewicz,73,,-3.6719040653713826,-2.7553664157220377,-3.227669285447266
74,PFN-BODi,michalewicz,74,,-3.6878291442795454,-2.774840660423972,-3.227669285447266
75,PFN-BODi,michalewicz,75,,-3.688346292596577,-2.7203948325844323,-3.230195093458846
76,PFN-BODi,michalewicz,76,,-3.670127663519109,-2.7906548400256512,-3.2444372729202797
77,PFN-BODi,michalewicz,77,,-3.678762443585212,-2.776004317070433,-3.2444372729202797
78,PFN-BODi,michalewicz,78,,-3.697459586302965,-2.774972800777988,-3.2444372729202797
79,PFN-BODi,michalewicz,79,,-3.6973201080278733,-2.7977362518971773,-3.2444372729202797
80,PFN-BODi,michalewicz,80,,-3.672476973593184,-2.780952201578286,-3.2444372729202797
81,PFN-BODi,michalewicz,81,,-3.68854301159023,-2.7918082395944714,-3.2476284071697914
82,PFN-BODi,michalewicz,82,,-3.6574541026730554,-2.7703772861378986,-3.2536601276557287
83,PFN-BODi,michalewicz,83,,-3.7046291981015425,-2.812466209345554,-3.2559664405098157
84,PFN-BODi,michalewicz,84,,-3.718615016043086,-2.7871478545765576,-3.2559664405098157
85,PFN-BODi,michalewicz,85,,-3.7076876311302405,-2.803368724554729,-3.256455114758772
86,PFN-BODi,michalewicz,86,,-3.712317292601482,-2.794117663847186,-3.256455114758772
87,PFN-BODi,michalewicz,87,,-3.7361161595724153,-2.7882492281780302,-3.2740279806193877
88,PFN-BODi,michalewicz,88,,-3.725988306657384,-2.8156761701791835,-3.2740279806193877
89,PFN-BODi,michalewicz,89,,-3.7677187817531674,-2.7432064655524147,-3.282757945492446
90,PFN-BODi,michalewicz,90,,-3.75270164262811,-2.822759523052801,-3.2858773028539807
91,PFN-BODi,michalewicz,91,,-3.770294436892141,-2.825562528488906,-3.295296306211279
92,PFN-BODi,michalewicz,92,,-3.733733553471685,-2.7986737510887534,-3.295296306211279
93,PFN-BODi,michalewicz,93,,-3.766207690933869,-2.819536286375987,-3.295296306211279
94,PFN-BODi,michalewicz,94,,-3.7689463843316444,-2.874635707125481,-3.295296306211279
95,PFN-BODi,michalewicz,95,,-3.7608272655406534,-2.792065543887357,-3.295296306211279
96,PFN-BODi,michalewicz,96,,-3.7871697843332144,-2.8017356204979795,-3.3009309327031797
97,PFN-BODi,michalewicz,97,,-3.7337910330105752,-2.8235569940859904,-3.3009309327031797
98,PFN-BODi,michalewicz,98,,-3.7617742279233104,-2.8929272882596715,-3.3009309327031797
99,PFN-BODi,michalewicz,99,,-3.7296195117440627,-2.8715020146575623,-3.3009309327031797
100,PFN-BODi,michalewicz,100,,-3.784459270966224,-2.835705763755842,-3.3009309327031797
101,PFN-BODi,michalewicz,101,,-3.784506095286238,-2.832446760186307,-3.3009309327031797
102,PFN-BODi,michalewicz,102,,-3.724837864396199,-2.8236283948544276,-3.3009309327031797
103,PFN-BODi,michalewicz,103,,-3.7863604759112968,-2.856003095444607,-3.3179473855000863
104,PFN-BODi,michalewicz,104,,-3.817755307303767,-2.8356313984204475,-3.329088272126093
105,PFN-BODi,michalewicz,105,,-3.804484123289859,-2.854826991987573,-3.3297249160904068
106,PFN-BODi,michalewicz,106,,-3.7957532936399274,-2.8570641235576395,-3.3297249160904068
107,PFN-BODi,michalewicz,107,,-3.7957979916718454,-2.832492710028984,-3.3297249160904068
108,PFN-BODi,michalewicz,108,,-3.784391100935748,-2.842187704434708,-3.3297249160904068
109,PFN-BODi,michalewicz,109,,-3.8012182869139983,-2.812720752659341,-3.3297249160904068
110,PFN-BODi,michalewicz,110,,-3.8121557246303825,-2.835688782849111,-3.334274063603353
111,PFN-BODi,michalewicz,111,,-3.8177150152838624,-2.8360085668807717,-3.3643703984558764
112,PFN-BODi,michalewicz,112,,-3.811922051372795,-2.8693989529747195,-3.3643703984558764
113,PFN-BODi,michalewicz,113,,-3.850181047789742,-2.9211034705162415,-3.376832047162011
114,PFN-BODi,michalewicz,114,,-3.8407759443521017,-2.892725536675605,-3.376832047162011
115,PFN-BODi,michalewicz,115,,-3.8204742249267154,-2.924815436381881,-3.388535147009929
116,PFN-BODi,michalewicz,116,,-3.876007073194037,-2.8915862777182504,-3.388535147009929
117,PFN-BODi,michalewicz,117,,-3.867801633839286,-2.9121022804335466,-3.388535147009929
118,PFN-BODi,michalewicz,118,,-3.8665066735782676,-2.9107272946447136,-3.3886876902545158
119,PFN-BODi,michalewicz,119,,-3.8751713507109624,-2.899355772964055,-3.3886948439302813
120,PFN-BODi,michalewicz,120,,-3.848188081583518,-2.8226767696259127,-3.3886948439302813
121,PFN-BODi,michalewicz,121,,-3.8428829262119746,-2.8860362692557686,-3.3886948439302813
122,PFN-BODi,michalewicz,122,,-3.896454509983174,-2.893532215691847,-3.396829567053501
123,PFN-BODi,michalewicz,123,,-3.8955865603302557,-2.941060534926077,-3.398263446729624
124,PFN-BODi,michalewicz,124,,-3.8785356138745386,-2.9078800535082077,-3.398263446729624
125,PFN-BODi,michalewicz,125,,-3.8902710844583557,-2.930363628013087,-3.398263446729624
126,PFN-BODi,michalewicz,126,,-3.8560692180986123,-2.9249234529828074,-3.398263446729624
127,PFN-BODi,michalewicz,127,,-3.883432526666731,-2.9124550331146226,-3.398263446729624
128,PFN-BODi,michalewicz,128,,-3.8593550909148524,-2.8921100574480443,-3.398263446729624
129,PFN-BODi,michalewicz,129,,-3.85421142386762,-2.9571264474108117,-3.398263446729624
130,PFN-BODi,michalewicz,130,,-3.910766841160023,-2.9398088079545177,-3.4268022757693273
131,PFN-BODi,michalewicz,131,,-3.933510734070039,-2.9114980470481506,-3.4268022757693273
132,PFN-BODi,michalewicz,132,,-3.928897242538208,-2.9217133405008817,-3.4284861875008796
133,PFN-BODi,michalewicz,133,,-3.9547016908077812,-2.8614751823290936,-3.4284861875008796
134,PFN-BODi,michalewicz,134,,-3.9095984475578276,-2.9039673468228404,-3.4284861875008796
135,PFN-BODi,michalewicz,135,,-3.918187528697891,-2.925585237087194,-3.4284861875008796
136,PFN-BODi,michalewicz,136,,-3.915675667128769,-2.9308989014578306,-3.4284861875008796
137,PFN-BODi,michalewicz,137,,-3.9163128408069787,-2.8985905345644483,-3.4284861875008796
138,PFN-BODi,michalewicz,138,,-3.9134883540605445,-2.912849342368694,-3.4320040363496678
139,PFN-BODi,michalewicz,139,,-3.9455292360354512,-2.917000152428588,-3.4320040363496678
140,PFN-BODi,michalewicz,140,,-3.9435018998670834,-2.938137999890801,-3.444287962016919
141,PFN-BODi,michalewicz,141,,-3.9209098637987565,-2.947836309710854,-3.444287962016919
142,PFN-BODi,michalewicz,142,,-3.9190679997092954,-2.920438793257226,-3.444287962016919
143,PFN-BODi,michalewicz,143,,-3.8853807134754144,-2.922732937350395,-3.444287962016919
144,PFN-BODi,michalewicz,144,,-3.9365162340930113,-2.941439741662113,-3.444287962016919
145,PFN-BODi,michalewicz,145,,-3.961321589082551,-2.9267070332648055,-3.469473648469678
146,PFN-BODi,michalewicz,146,,-3.9697865721761767,-2.9423824923991972,-3.469473648469678
147,PFN-BODi,michalewicz,147,,-3.986767171028257,-2.9383425241636587,-3.469473648469678
148,PFN-BODi,michalewicz,148,,-3.9968947286723604,-2.954909407157024,-3.469473648469678
149,PFN-BODi,michalewicz,149,,-3.9587772794739235,-2.984086021231521,-3.469473648469678
150,PFN-BODi,michalewicz,150,,-3.961982268853908,-2.9131053188412044,-3.469473648469678
151,PFN-BODi,michalewicz,151,,-3.984189289216728,-2.9381647141513687,-3.469473648469678
152,PFN-BODi,michalewicz,152,,-3.9965850593284165,-2.9627832358458064,-3.469473648469678
153,PFN-BODi,michalewicz,153,,-3.9624513227854226,-2.9400840831725987,-3.4694792386743427
154,PFN-BODi,michalewicz,154,,-3.99207579040538,-2.9650089654031437,-3.4694792386743427
155,PFN-BODi,michalewicz,155,,-3.9437655051965046,-2.9697656104364163,-3.4694908100622275
156,PFN-BODi,michalewicz,156,,-3.9695014941755553,-2.959530650558066,-3.4694908100622275
157,PFN-BODi,michalewicz,157,,-3.989476717260409,-2.937276443234464,-3.4694908100622275
158,PFN-BODi,michalewicz,158,,-3.9850452928314035,-2.9375427030250365,-3.476657984684619
159,PFN-BODi,michalewicz,159,,-3.95142101647924,-2.914251542311719,-3.476657984684619
160,PFN-BODi,michalewicz,160,,-3.9502193427178036,-2.93460859738132,-3.476657984684619
161,PFN-BODi,michalewicz,161,,-3.9749182429527243,-2.988735198243228,-3.476657984684619
162,PFN-BODi,michalewicz,162,,-4.033979642409945,-2.944972036981278,-3.476657984684619
163,PFN-BODi,michalewicz,163,,-3.9988575300305267,-2.957709626701035,-3.476687942160186
164,PFN-BODi,michalewicz,164,,-3.9901021902367186,-2.9598811530337303,-3.476687942160186
165,PFN-BODi,michalewicz,165,,-4.003321053710439,-2.9994487201966216,-3.4937240488557446
166,PFN-BODi,michalewicz,166,,-4.0276982258300364,-2.9997805830114515,-3.4937240488557446
167,PFN-BODi,michalewicz,167,,-4.023265705896618,-2.995548140431647,-3.4937240488557446
168,PFN-BODi,michalewicz,168,,-4.036276529348989,-2.9583039602445855,-3.4937240488557446
169,PFN-BODi,michalewicz,169,,-4.017877728605323,-2.996318686843018,-3.497874779500856
170,PFN-BODi,michalewicz,170,,-4.045207461393935,-2.959218977122103,-3.497874779500856
171,PFN-BODi,michalewicz,171,,-4.01156331306035,-2.9533832271340503,-3.497874779500856
172,PFN-BODi,michalewicz,172,,-4.073742642391479,-2.9999350654605372,-3.529941283630116
173,PFN-BODi,michalewicz,173,,-4.086966352015794,-2.9575013512231774,-3.529941283630116
174,PFN-BODi,michalewicz,174,,-4.056087221667337,-2.9965834778745966,-3.529941283630116
175,PFN-BODi,michalewicz,175,,-4.035948560219984,-2.9644439160084306,-3.529941283630116
176,PFN-BODi,michalewicz,176,,-4.053722795746194,-3.0001072074228117,-3.5299438018594542
177,PFN-BODi,michalewicz,177,,-4.073025384655877,-2.9698393698536893,-3.5299438018594542
178,PFN-BODi,michalewicz,178,,-4.068771940272082,-2.9466488027996305,-3.535482884211656
179,PFN-BODi,michalewicz,179,,-4.093962325477945,-2.9622666712316805,-3.535482884211656
180,PFN-BODi,michalewicz,180,,-4.066513804074507,-3.060235934324838,-3.535482884211656
181,PFN-BODi,michalewicz,181,,-4.059070740347556,-2.993505766495845,-3.535482884211656
182,PFN-BODi,michalewicz,182,,-4.060079819325672,-2.993821104306442,-3.535482884211656
183,PFN-BODi,michalewicz,183,,-4.0368547179903285,-2.999022018923545,-3.535913212254831
184,PFN-BODi,michalewicz,184,,-4.076407777715579,-2.9944319165083093,-3.535913212254831
185,PFN-BODi,michalewicz,185,,-4.0778254614287555,-2.9960293775823437,-3.535913212254831
186,PFN-BODi,michalewicz,186,,-4.0681252001901775,-3.000877860995765,-3.535913212254831
187,PFN-BODi,michalewicz,187,,-4.066551613427147,-3.020096869162187,-3.535913212254831
188,PFN-BODi,michalewicz,188,,-4.075021284835517,-2.99013456981527,-3.535913212254831
189,PFN-BODi,michalewicz,189,,-4.063150294334619,-2.9754266588171854,-3.535913212254831
